,child_lat,child_lng,depth,parent_lat,parent_lng
0,-5,117,1,2.0,125.0
1,-4,117,1,2.0,125.0
2,-3,117,1,2.0,125.0
3,-2,117,1,2.0,125.0
4,-1,117,1,2.0,125.0
5,-1,118,1,2.0,125.0
6,-1,127,1,2.0,125.0
7,2,120,1,2.0,125.0
8,2,122,1,2.0,125.0
9,4,120,1,2.0,125.0
10,4,121,1,2.0,125.0
11,4,124,1,2.0,125.0
12,4,136,1,2.0,125.0
13,4,137,1,2.0,125.0
14,7,123,1,2.0,125.0
15,7,127,1,2.0,125.0
16,7,128,1,2.0,125.0
17,8,133,1,2.0,125.0
18,8,136,1,2.0,125.0
19,8,137,1,2.0,125.0
20,9,134,1,2.0,125.0
21,9,135,1,2.0,125.0
22,9,136,1,2.0,125.0
23,10,132,1,2.0,125.0
24,11,131,1,2.0,125.0
25,11,132,1,2.0,125.0
26,11,133,1,2.0,125.0
27,12,133,1,2.0,125.0
28,-9,116,2,-5.0,117.0
29,-9,117,2,-5.0,117.0
30,-9,119,2,-5.0,117.0
31,-9,120,2,-5.0,117.0
32,-9,121,2,-5.0,117.0
33,-9,122,2,-5.0,117.0
34,-8,115,2,-5.0,117.0
35,-8,116,2,-5.0,117.0
36,-8,117,2,-5.0,117.0
37,-8,118,2,-5.0,117.0
38,-7,114,2,-5.0,117.0
39,-7,115,2,-5.0,117.0
40,-7,116,2,-5.0,117.0
41,-7,118,2,-5.0,117.0
42,-7,119,2,-5.0,117.0
43,-6,114,2,-5.0,117.0
44,-6,115,2,-5.0,117.0
45,-6,116,2,-5.0,117.0
46,-6,117,2,-5.0,117.0
47,-5,116,2,-5.0,117.0
48,-5,118,2,-5.0,117.0
49,-4,116,2,-4.0,117.0
50,-4,118,2,-4.0,117.0
51,-3,118,2,-3.0,117.0
52,-2,116,2,-2.0,117.0
53,1,119,2,2.0,120.0
54,2,119,2,2.0,120.0
55,3,118,2,4.0,120.0
56,4,125,2,4.0,124.0
57,4,126,2,4.0,124.0
58,5,125,2,4.0,124.0
59,3,134,2,4.0,136.0
60,4,133,2,4.0,136.0
61,4,134,2,4.0,136.0
62,1,140,2,4.0,137.0
63,1,149,2,4.0,137.0
64,2,148,2,4.0,137.0
65,3,146,2,4.0,137.0
66,3,147,2,4.0,137.0
67,3,148,2,4.0,137.0
68,4,147,2,4.0,137.0
69,5,137,2,4.0,137.0
70,5,138,2,4.0,137.0
71,5,140,2,4.0,137.0
72,6,137,2,4.0,137.0
73,6,122,2,7.0,123.0
74,12,125,2,7.0,123.0
75,14,124,2,7.0,123.0
76,16,123,2,7.0,123.0
77,5,126,2,7.0,127.0
78,6,126,2,7.0,127.0
79,6,127,2,7.0,127.0
80,7,126,2,7.0,127.0
81,8,126,2,7.0,127.0
82,8,127,2,7.0,127.0
83,9,127,2,7.0,127.0
84,10,127,2,7.0,127.0
85,6,128,2,7.0,128.0
86,9,128,2,7.0,128.0
87,10,128,2,7.0,128.0
88,8,134,2,8.0,133.0
89,6,135,2,8.0,136.0
90,7,136,2,8.0,136.0
91,8,135,2,8.0,136.0
92,6,138,2,8.0,137.0
93,6,139,2,8.0,137.0
94,6,140,2,8.0,137.0
95,6,141,2,8.0,137.0
96,6,142,2,8.0,137.0
97,6,143,2,8.0,137.0
98,7,137,2,8.0,137.0
99,7,139,2,8.0,137.0
100,7,140,2,8.0,137.0
101,7,141,2,8.0,137.0
102,7,142,2,8.0,137.0
103,7,149,2,8.0,137.0
104,7,150,2,8.0,137.0
105,8,138,2,8.0,137.0
106,8,139,2,8.0,137.0
107,8,140,2,8.0,137.0
108,8,141,2,8.0,137.0
109,8,142,2,8.0,137.0
110,8,143,2,8.0,137.0
111,8,145,2,8.0,137.0
112,8,146,2,8.0,137.0
113,9,142,2,8.0,137.0
114,9,143,2,8.0,137.0
115,9,144,2,8.0,137.0
116,9,149,2,8.0,137.0
117,10,141,2,8.0,137.0
118,10,144,2,8.0,137.0
119,10,147,2,8.0,137.0
120,10,148,2,8.0,137.0
121,11,140,2,8.0,137.0
122,11,143,2,8.0,137.0
123,11,144,2,8.0,137.0
124,11,145,2,8.0,137.0
125,11,146,2,8.0,137.0
126,11,147,2,8.0,137.0
127,11,148,2,8.0,137.0
128,12,144,2,8.0,137.0
129,12,145,2,8.0,137.0
130,12,146,2,8.0,137.0
131,12,148,2,8.0,137.0
132,13,143,2,8.0,137.0
133,13,144,2,8.0,137.0
134,13,145,2,8.0,137.0
135,13,146,2,8.0,137.0
136,13,147,2,8.0,137.0
137,10,138,2,9.0,136.0
138,11,136,2,9.0,136.0
139,11,138,2,9.0,136.0
140,12,138,2,9.0,136.0
141,12,139,2,9.0,136.0
142,12,140,2,9.0,136.0
143,13,138,2,9.0,136.0
144,13,139,2,9.0,136.0
145,14,142,2,9.0,136.0
146,15,140,2,9.0,136.0
147,16,143,2,9.0,136.0
148,10,129,2,11.0,131.0
149,11,127,2,11.0,131.0
150,11,128,2,11.0,131.0
151,11,129,2,11.0,131.0
152,11,130,2,11.0,131.0
153,12,126,2,11.0,131.0
154,12,127,2,11.0,131.0
155,12,128,2,11.0,131.0
156,12,130,2,11.0,131.0
157,12,131,2,11.0,131.0
158,13,125,2,11.0,131.0
159,13,126,2,11.0,131.0
160,13,127,2,11.0,131.0
161,13,130,2,11.0,131.0
162,14,125,2,11.0,131.0
163,14,127,2,11.0,131.0
164,14,128,2,11.0,131.0
165,14,129,2,11.0,131.0
166,14,130,2,11.0,131.0
167,15,124,2,11.0,131.0
168,15,127,2,11.0,131.0
169,15,128,2,11.0,131.0
170,16,128,2,11.0,131.0
171,19,124,2,11.0,131.0
172,20,124,2,11.0,131.0
173,20,125,2,11.0,131.0
174,11,134,2,11.0,133.0
175,12,132,2,12.0,133.0
176,12,134,2,12.0,133.0
177,12,135,2,12.0,133.0
178,12,136,2,12.0,133.0
179,13,134,2,12.0,133.0
180,14,136,2,12.0,133.0
181,15,131,2,12.0,133.0
182,17,131,2,12.0,133.0
183,17,140,2,12.0,133.0
184,18,139,2,12.0,133.0
185,20,144,2,12.0,133.0
186,-13,114,3,-9.0,116.0
187,-12,112,3,-9.0,116.0
188,-12,114,3,-9.0,116.0
189,-12,116,3,-9.0,116.0
190,-11,114,3,-9.0,116.0
191,-11,115,3,-9.0,116.0
192,-11,116,3,-9.0,116.0
193,-10,115,3,-9.0,116.0
194,-10,116,3,-9.0,116.0
195,-9,115,3,-9.0,116.0
196,-12,117,3,-9.0,117.0
197,-11,117,3,-9.0,117.0
198,-10,117,3,-9.0,117.0
199,-12,118,3,-9.0,119.0
200,-11,118,3,-9.0,119.0
201,-11,119,3,-9.0,119.0
202,-10,118,3,-9.0,119.0
203,-9,118,3,-9.0,119.0
204,-8,120,3,-9.0,120.0
205,-12,121,3,-9.0,121.0
206,-11,121,3,-9.0,121.0
207,-8,121,3,-9.0,121.0
208,-8,122,3,-9.0,122.0
209,-8,114,3,-8.0,115.0
210,-8,119,3,-8.0,118.0
211,-7,112,3,-7.0,114.0
212,-7,113,3,-7.0,114.0
213,-6,111,3,-6.0,114.0
214,-6,112,3,-6.0,114.0
215,-6,113,3,-6.0,114.0
216,-5,111,3,-6.0,114.0
217,-5,112,3,-6.0,114.0
218,-5,113,3,-6.0,114.0
219,-5,114,3,-6.0,114.0
220,-5,115,3,-6.0,115.0
221,1,120,3,1.0,119.0
222,1,121,3,1.0,119.0
223,-1,137,3,1.0,140.0
224,0,137,3,1.0,140.0
225,0,138,3,1.0,140.0
226,0,141,3,1.0,140.0
227,0,142,3,1.0,140.0
228,1,138,3,1.0,140.0
229,1,139,3,1.0,140.0
230,1,141,3,1.0,140.0
231,3,140,3,1.0,140.0
232,-9,150,3,1.0,149.0
233,-7,153,3,1.0,149.0
234,-2,148,3,1.0,149.0
235,-1,155,3,1.0,149.0
236,0,153,3,1.0,149.0
237,0,155,3,1.0,149.0
238,1,150,3,1.0,149.0
239,1,153,3,1.0,149.0
240,2,150,3,1.0,149.0
241,3,153,3,1.0,149.0
242,2,121,3,2.0,119.0
243,3,119,3,2.0,119.0
244,3,120,3,2.0,119.0
245,3,121,3,2.0,119.0
246,-1,136,3,3.0,134.0
247,0,136,3,3.0,134.0
248,2,135,3,3.0,134.0
249,3,135,3,3.0,134.0
250,3,136,3,3.0,134.0
251,4,146,3,3.0,146.0
252,5,145,3,3.0,146.0
253,4,148,3,3.0,148.0
254,4,149,3,3.0,148.0
255,4,150,3,3.0,148.0
256,2,123,3,4.0,125.0
257,3,123,3,4.0,125.0
258,3,124,3,4.0,125.0
259,3,126,3,4.0,126.0
260,3,127,3,4.0,126.0
261,3,128,3,4.0,126.0
262,5,131,3,4.0,133.0
263,5,132,3,4.0,133.0
264,5,133,3,4.0,133.0
265,6,131,3,4.0,133.0
266,6,132,3,4.0,133.0
267,6,133,3,4.0,133.0
268,4,135,3,4.0,134.0
269,5,134,3,4.0,134.0
270,5,146,3,4.0,147.0
271,5,147,3,4.0,147.0
272,5,148,3,4.0,147.0
273,2,137,3,5.0,137.0
274,3,137,3,5.0,137.0
275,5,136,3,5.0,137.0
276,3,138,3,5.0,138.0
277,3,139,3,5.0,140.0
278,3,141,3,5.0,140.0
279,4,140,3,5.0,140.0
280,3,122,3,6.0,122.0
281,5,122,3,6.0,122.0
282,6,123,3,6.0,122.0
283,4,129,3,6.0,128.0
284,4,130,3,6.0,128.0
285,6,129,3,6.0,128.0
286,7,129,3,6.0,128.0
287,7,130,3,6.0,128.0
288,5,135,3,6.0,135.0
289,6,134,3,6.0,135.0
290,5,139,3,6.0,139.0
291,6,136,3,7.0,136.0
292,7,135,3,7.0,136.0
293,7,138,3,7.0,137.0
294,7,143,3,7.0,142.0
295,5,149,3,7.0,149.0
296,3,156,3,7.0,150.0
297,3,157,3,7.0,150.0
298,4,151,3,7.0,150.0
299,4,152,3,7.0,150.0
300,4,153,3,7.0,150.0
301,4,154,3,7.0,150.0
302,4,155,3,7.0,150.0
303,4,156,3,7.0,150.0
304,4,157,3,7.0,150.0
305,4,158,3,7.0,150.0
306,4,163,3,7.0,150.0
307,5,150,3,7.0,150.0
308,5,152,3,7.0,150.0
309,5,153,3,7.0,150.0
310,8,151,3,7.0,150.0
311,8,152,3,7.0,150.0
312,8,153,3,7.0,150.0
313,8,128,3,8.0,127.0
314,7,131,3,8.0,134.0
315,7,133,3,8.0,134.0
316,7,134,3,8.0,134.0
317,8,132,3,8.0,134.0
318,9,132,3,8.0,134.0
319,9,133,3,8.0,134.0
320,9,138,3,8.0,138.0
321,9,139,3,8.0,139.0
322,8,144,3,8.0,143.0
323,6,146,3,8.0,146.0
324,8,129,3,9.0,128.0
325,9,141,3,9.0,142.0
326,9,145,3,9.0,144.0
327,10,126,3,10.0,127.0
328,8,131,3,10.0,129.0
329,9,130,3,10.0,129.0
330,9,131,3,10.0,129.0
331,10,130,3,10.0,129.0
332,9,137,3,10.0,138.0
333,10,139,3,10.0,138.0
334,10,140,3,10.0,141.0
335,10,133,3,11.0,134.0
336,10,134,3,11.0,134.0
337,10,135,3,11.0,134.0
338,11,135,3,11.0,134.0
339,10,136,3,11.0,136.0
340,11,142,3,11.0,143.0
341,12,129,3,12.0,128.0
342,13,132,3,12.0,132.0
343,13,136,3,12.0,136.0
344,13,124,3,13.0,125.0
345,13,128,3,13.0,127.0
346,13,129,3,13.0,130.0
347,13,131,3,13.0,130.0
348,13,133,3,13.0,134.0
349,13,135,3,13.0,134.0
350,14,134,3,13.0,134.0
351,15,134,3,13.0,134.0
352,13,137,3,13.0,138.0
353,14,138,3,13.0,138.0
354,13,140,3,13.0,139.0
355,14,139,3,13.0,139.0
356,14,126,3,14.0,125.0
357,14,135,3,14.0,136.0
358,14,137,3,14.0,136.0
359,15,135,3,14.0,136.0
360,15,136,3,14.0,136.0
361,16,134,3,14.0,136.0
362,16,135,3,14.0,136.0
363,14,141,3,14.0,142.0
364,15,142,3,14.0,142.0
365,15,129,3,15.0,128.0
366,14,132,3,15.0,131.0
367,15,132,3,15.0,131.0
368,14,140,3,15.0,140.0
369,15,139,3,15.0,140.0
370,16,140,3,15.0,140.0
371,17,125,3,16.0,123.0
372,16,127,3,16.0,128.0
373,16,129,3,16.0,128.0
374,17,126,3,16.0,128.0
375,17,127,3,16.0,128.0
376,17,128,3,16.0,128.0
377,17,129,3,16.0,128.0
378,18,127,3,16.0,128.0
379,18,128,3,16.0,128.0
380,16,130,3,17.0,131.0
381,16,132,3,17.0,131.0
382,17,130,3,17.0,131.0
383,18,129,3,17.0,131.0
384,18,130,3,17.0,131.0
385,16,141,3,17.0,140.0
386,17,139,3,17.0,140.0
387,18,123,3,19.0,124.0
388,18,124,3,19.0,124.0
389,18,125,3,19.0,124.0
390,18,126,3,19.0,124.0
391,20,122,3,20.0,124.0
392,21,122,3,20.0,124.0
393,23,125,3,20.0,125.0
394,-16,115,4,-13.0,114.0
395,-15,116,4,-13.0,114.0
396,-14,99,4,-12.0,112.0
397,-12,110,4,-12.0,112.0
398,-12,111,4,-12.0,112.0
399,-13,116,4,-12.0,116.0
400,-10,122,4,-11.0,121.0
401,-7,121,4,-8.0,121.0
402,-9,124,4,-8.0,122.0
403,-8,123,4,-8.0,122.0
404,-8,124,4,-8.0,122.0
405,-7,122,4,-8.0,122.0
406,-7,123,4,-8.0,122.0
407,-7,124,4,-8.0,122.0
408,-6,123,4,-8.0,122.0
409,-7,111,4,-7.0,112.0
410,-6,110,4,-6.0,111.0
411,-5,108,4,-5.0,111.0
412,-5,109,4,-5.0,111.0
413,-5,110,4,-5.0,111.0
414,-4,111,4,-5.0,111.0
415,0,146,4,-2.0,148.0
416,0,147,4,-2.0,148.0
417,0,148,4,-2.0,148.0
418,0,143,4,0.0,142.0
419,0,145,4,0.0,142.0
420,1,142,4,0.0,142.0
421,0,152,4,0.0,153.0
422,0,154,4,0.0,155.0
423,0,156,4,0.0,155.0
424,1,155,4,0.0,155.0
425,1,156,4,0.0,155.0
426,-2,119,4,1.0,120.0
427,-1,119,4,1.0,120.0
428,1,122,4,1.0,121.0
429,0,149,4,1.0,150.0
430,0,150,4,1.0,150.0
431,1,154,4,1.0,153.0
432,2,153,4,1.0,153.0
433,1,123,4,2.0,123.0
434,2,124,4,3.0,124.0
435,2,126,4,3.0,126.0
436,2,127,4,3.0,127.0
437,5,127,4,3.0,127.0
438,4,128,4,3.0,128.0
439,4,138,4,3.0,138.0
440,4,139,4,3.0,139.0
441,3,142,4,3.0,141.0
442,3,143,4,3.0,141.0
443,4,141,4,3.0,141.0
444,4,142,4,3.0,141.0
445,2,154,4,3.0,153.0
446,2,155,4,3.0,156.0
447,2,156,4,3.0,156.0
448,2,130,4,4.0,130.0
449,5,141,4,4.0,140.0
450,2,144,4,4.0,146.0
451,3,145,4,4.0,146.0
452,5,151,4,4.0,151.0
453,5,154,4,4.0,154.0
454,5,155,4,4.0,155.0
455,5,156,4,4.0,156.0
456,5,157,4,4.0,157.0
457,4,159,4,4.0,158.0
458,4,160,4,4.0,158.0
459,5,160,4,4.0,158.0
460,6,158,4,4.0,158.0
461,6,159,4,4.0,158.0
462,7,158,4,4.0,158.0
463,1,163,4,4.0,163.0
464,1,167,4,4.0,163.0
465,2,165,4,4.0,163.0
466,2,166,4,4.0,163.0
467,2,167,4,4.0,163.0
468,2,170,4,4.0,163.0
469,2,171,4,4.0,163.0
470,2,172,4,4.0,163.0
471,3,161,4,4.0,163.0
472,3,162,4,4.0,163.0
473,3,163,4,4.0,163.0
474,3,164,4,4.0,163.0
475,3,165,4,4.0,163.0
476,3,166,4,4.0,163.0
477,3,167,4,4.0,163.0
478,3,170,4,4.0,163.0
479,3,171,4,4.0,163.0
480,4,161,4,4.0,163.0
481,4,162,4,4.0,163.0
482,4,164,4,4.0,163.0
483,4,165,4,4.0,163.0
484,4,166,4,4.0,163.0
485,4,167,4,4.0,163.0
486,4,168,4,4.0,163.0
487,4,169,4,4.0,163.0
488,5,161,4,4.0,163.0
489,5,163,4,4.0,163.0
490,5,166,4,4.0,163.0
491,5,167,4,4.0,163.0
492,5,168,4,4.0,163.0
493,5,169,4,4.0,163.0
494,5,171,4,4.0,163.0
495,5,172,4,4.0,163.0
496,5,173,4,4.0,163.0
497,6,163,4,4.0,163.0
498,6,165,4,4.0,163.0
499,6,166,4,4.0,163.0
500,4,132,4,5.0,132.0
501,3,133,4,5.0,133.0
502,3,144,4,5.0,145.0
503,4,143,4,5.0,145.0
504,4,144,4,5.0,145.0
505,4,145,4,5.0,145.0
506,5,144,4,5.0,145.0
507,6,145,4,5.0,145.0
508,6,147,4,5.0,147.0
509,6,148,4,5.0,148.0
510,7,148,4,5.0,148.0
511,6,151,4,5.0,150.0
512,6,152,4,5.0,152.0
513,6,153,4,5.0,153.0
514,5,128,4,6.0,129.0
515,7,147,4,6.0,146.0
516,8,148,4,6.0,146.0
517,6,130,4,7.0,130.0
518,7,132,4,7.0,133.0
519,5,142,4,7.0,143.0
520,5,143,4,7.0,143.0
521,6,144,4,7.0,143.0
522,7,144,4,7.0,143.0
523,8,130,4,8.0,131.0
524,7,145,4,8.0,144.0
525,7,153,4,8.0,153.0
526,7,154,4,8.0,153.0
527,9,129,4,9.0,130.0
528,8,147,4,9.0,145.0
529,11,126,4,10.0,126.0
530,10,131,4,10.0,130.0
531,10,137,4,10.0,136.0
532,15,125,4,14.0,126.0
533,15,126,4,14.0,126.0
534,14,131,4,14.0,132.0
535,14,133,4,14.0,132.0
536,15,130,4,15.0,129.0
537,15,137,4,15.0,136.0
538,16,126,4,16.0,127.0
539,16,131,4,16.0,130.0
540,17,132,4,16.0,132.0
541,18,133,4,16.0,132.0
542,17,135,4,16.0,135.0
543,18,135,4,16.0,135.0
544,18,136,4,16.0,135.0
545,19,136,4,16.0,135.0
546,16,124,4,17.0,125.0
547,16,125,4,17.0,125.0
548,17,124,4,17.0,125.0
549,18,137,4,17.0,139.0
550,19,138,4,17.0,139.0
551,17,123,4,18.0,123.0
552,18,122,4,18.0,123.0
553,19,127,4,18.0,127.0
554,19,128,4,18.0,128.0
555,20,128,4,18.0,128.0
556,19,129,4,18.0,129.0
557,18,131,4,18.0,130.0
558,20,131,4,18.0,130.0
559,21,131,4,18.0,130.0
560,19,122,4,20.0,122.0
561,20,121,4,20.0,122.0
562,21,121,4,21.0,122.0
563,22,120,4,21.0,122.0
564,22,121,4,21.0,122.0
565,22,122,4,21.0,122.0
566,23,122,4,21.0,122.0
567,22,127,4,23.0,125.0
568,24,122,4,23.0,125.0
569,27,124,4,23.0,125.0
570,-16,111,5,-16.0,115.0
571,-14,119,5,-15.0,116.0
572,-13,104,5,-14.0,99.0
573,-15,110,5,-12.0,110.0
574,-14,105,5,-12.0,110.0
575,-14,110,5,-12.0,110.0
576,-15,111,5,-12.0,111.0
577,-11,122,5,-10.0,122.0
578,-10,123,5,-10.0,122.0
579,-8,113,5,-7.0,111.0
580,-5,122,5,-6.0,123.0
581,-5,123,5,-6.0,123.0
582,-4,122,5,-6.0,123.0
583,1,118,5,-1.0,119.0
584,1,145,5,0.0,145.0
585,-3,146,5,0.0,146.0
586,-1,148,5,0.0,148.0
587,2,149,5,0.0,149.0
588,-1,150,5,0.0,150.0
589,-1,151,5,0.0,150.0
590,1,151,5,0.0,150.0
591,-1,152,5,0.0,152.0
592,-1,153,5,0.0,152.0
593,1,152,5,0.0,152.0
594,-1,154,5,0.0,154.0
595,-1,158,5,0.0,156.0
596,0,157,5,0.0,156.0
597,0,158,5,0.0,156.0
598,0,123,5,1.0,123.0
599,-1,140,5,1.0,142.0
600,0,139,5,1.0,142.0
601,2,142,5,1.0,142.0
602,1,157,5,1.0,156.0
603,-1,164,5,1.0,163.0
604,-1,165,5,1.0,163.0
605,0,161,5,1.0,163.0
606,1,164,5,1.0,163.0
607,-2,167,5,1.0,167.0
608,-2,168,5,1.0,167.0
609,-1,166,5,1.0,167.0
610,-1,167,5,1.0,167.0
611,-1,168,5,1.0,167.0
612,-1,169,5,1.0,167.0
613,0,168,5,1.0,167.0
614,1,168,5,1.0,167.0
615,1,124,5,2.0,124.0
616,4,122,5,2.0,124.0
617,4,123,5,2.0,124.0
618,-1,126,5,2.0,126.0
619,0,126,5,2.0,126.0
620,1,125,5,2.0,126.0
621,1,126,5,2.0,126.0
622,3,125,5,2.0,126.0
623,1,144,5,2.0,144.0
624,3,152,5,2.0,153.0
625,3,155,5,2.0,155.0
626,2,157,5,2.0,156.0
627,-1,170,5,2.0,170.0
628,-1,173,5,2.0,172.0
629,-1,174,5,2.0,172.0
630,0,173,5,2.0,172.0
631,0,174,5,2.0,172.0
632,1,172,5,2.0,172.0
633,1,173,5,2.0,172.0
634,0,133,5,3.0,133.0
635,0,134,5,3.0,133.0
636,1,134,5,3.0,133.0
637,1,135,5,3.0,133.0
638,2,141,5,3.0,142.0
639,2,143,5,3.0,143.0
640,1,159,5,3.0,161.0
641,1,160,5,3.0,161.0
642,1,161,5,3.0,161.0
643,2,160,5,3.0,161.0
644,3,132,5,4.0,132.0
645,1,136,5,4.0,138.0
646,2,140,5,4.0,139.0
647,5,159,5,4.0,159.0
648,5,162,5,4.0,162.0
649,5,164,5,4.0,164.0
650,5,165,5,4.0,165.0
651,4,127,5,5.0,127.0
652,5,129,5,5.0,128.0
653,3,149,5,5.0,151.0
654,3,151,5,5.0,151.0
655,6,154,5,5.0,154.0
656,6,155,5,5.0,155.0
657,6,156,5,5.0,156.0
658,6,157,5,5.0,157.0
659,6,160,5,5.0,160.0
660,6,161,5,5.0,161.0
661,7,161,5,5.0,161.0
662,6,167,5,5.0,167.0
663,6,168,5,5.0,168.0
664,7,171,5,5.0,171.0
665,8,171,5,5.0,171.0
666,5,174,5,5.0,173.0
667,6,173,5,5.0,173.0
668,6,174,5,5.0,173.0
669,6,175,5,5.0,173.0
670,7,174,5,5.0,173.0
671,7,175,5,5.0,173.0
672,9,173,5,5.0,173.0
673,5,130,5,6.0,130.0
674,6,149,5,6.0,148.0
675,6,150,5,6.0,151.0
676,5,158,5,6.0,158.0
677,7,160,5,6.0,159.0
678,6,162,5,6.0,163.0
679,6,164,5,6.0,163.0
680,7,162,5,6.0,163.0
681,7,163,5,6.0,163.0
682,7,164,5,6.0,163.0
683,8,162,5,6.0,163.0
684,8,163,5,6.0,163.0
685,8,164,5,6.0,163.0
686,8,165,5,6.0,165.0
687,9,165,5,6.0,165.0
688,7,166,5,6.0,166.0
689,8,166,5,6.0,166.0
690,10,142,5,7.0,144.0
691,10,143,5,7.0,144.0
692,7,146,5,7.0,145.0
693,7,155,5,7.0,154.0
694,7,156,5,7.0,154.0
695,8,154,5,7.0,154.0
696,7,157,5,7.0,158.0
697,7,159,5,7.0,158.0
698,8,157,5,7.0,158.0
699,9,157,5,7.0,158.0
700,9,160,5,7.0,158.0
701,9,161,5,7.0,158.0
702,10,157,5,7.0,158.0
703,9,146,5,8.0,147.0
704,9,147,5,8.0,147.0
705,10,145,5,8.0,147.0
706,9,140,5,10.0,137.0
707,11,137,5,10.0,137.0
708,9,124,5,11.0,126.0
709,9,126,5,11.0,126.0
710,14,123,5,15.0,125.0
711,15,122,5,16.0,124.0
712,15,123,5,16.0,124.0
713,15,121,5,17.0,123.0
714,16,122,5,17.0,123.0
715,17,122,5,17.0,123.0
716,16,133,5,17.0,132.0
717,18,132,5,18.0,133.0
718,19,133,5,18.0,133.0
719,18,134,5,18.0,135.0
720,19,123,5,19.0,122.0
721,20,123,5,19.0,122.0
722,19,125,5,19.0,127.0
723,19,130,5,19.0,129.0
724,20,134,5,19.0,136.0
725,21,134,5,19.0,136.0
726,20,130,5,20.0,131.0
727,21,120,5,21.0,121.0
728,21,133,5,21.0,131.0
729,22,134,5,21.0,131.0
730,20,114,5,22.0,120.0
731,20,115,5,22.0,120.0
732,21,118,5,22.0,120.0
733,21,119,5,22.0,120.0
734,21,123,5,22.0,122.0
735,22,123,5,22.0,122.0
736,22,124,5,22.0,122.0
737,21,125,5,22.0,127.0
738,22,125,5,22.0,127.0
739,22,126,5,22.0,127.0
740,23,124,5,23.0,122.0
741,25,121,5,24.0,122.0
742,25,122,5,24.0,122.0
743,25,123,5,24.0,122.0
744,25,124,5,27.0,124.0
745,26,125,5,27.0,124.0
746,26,126,5,27.0,124.0
747,27,126,5,27.0,124.0
748,28,127,5,27.0,124.0
749,28,129,5,27.0,124.0
750,29,127,5,27.0,124.0
751,29,128,5,27.0,124.0
752,29,129,5,27.0,124.0
753,29,130,5,27.0,124.0
754,30,128,5,27.0,124.0
755,30,129,5,27.0,124.0
756,30,131,5,27.0,124.0
757,-14,112,6,-15.0,111.0
758,-14,106,6,-14.0,105.0
759,-15,102,6,-13.0,104.0
760,-13,105,6,-13.0,104.0
761,-1,105,6,-8.0,113.0
762,0,105,6,-8.0,113.0
763,-6,119,6,-5.0,122.0
764,-6,120,6,-5.0,122.0
765,-5,119,6,-5.0,122.0
766,-5,121,6,-5.0,122.0
767,-6,126,6,-5.0,123.0
768,-5,125,6,-5.0,123.0
769,-4,119,6,-4.0,122.0
770,-2,146,6,-3.0,146.0
771,-2,147,6,-3.0,146.0
772,-1,146,6,-3.0,146.0
773,-3,167,6,-2.0,167.0
774,-5,130,6,-1.0,126.0
775,-2,126,6,-1.0,126.0
776,-2,127,6,-1.0,126.0
777,-1,128,6,-1.0,126.0
778,-1,141,6,-1.0,140.0
779,-1,142,6,-1.0,140.0
780,-1,147,6,-1.0,148.0
781,-2,150,6,-1.0,150.0
782,-2,151,6,-1.0,151.0
783,-3,152,6,-1.0,152.0
784,-2,152,6,-1.0,152.0
785,-3,154,6,-1.0,154.0
786,-2,154,6,-1.0,154.0
787,-4,159,6,-1.0,158.0
788,-2,165,6,-1.0,165.0
789,-2,166,6,-1.0,166.0
790,-3,179,6,-1.0,174.0
791,-2,174,6,-1.0,174.0
792,-2,178,6,-1.0,174.0
793,0,122,6,0.0,123.0
794,-2,118,6,1.0,118.0
795,0,119,6,1.0,118.0
796,-1,143,6,1.0,144.0
797,3,158,6,2.0,157.0
798,5,121,6,4.0,122.0
799,5,123,6,4.0,123.0
800,6,182,5,6.0,181.0
801,7,181,5,6.0,181.0
802,7,182,5,6.0,181.0
803,7,183,5,6.0,181.0
804,7,184,5,6.0,181.0
805,7,186,5,6.0,181.0
806,6,176,5,6.0,179.0
807,6,177,5,6.0,179.0
808,6,178,5,6.0,179.0
809,7,176,5,6.0,179.0
810,7,177,5,6.0,179.0
811,7,178,5,6.0,179.0
812,7,179,5,6.0,179.0
813,7,180,5,6.0,179.0
814,9,179,5,6.0,179.0
815,8,149,6,6.0,149.0
816,8,150,6,6.0,150.0
817,6,169,6,6.0,168.0
818,5,176,6,6.0,176.0
819,5,179,6,6.0,178.0
820,9,182,6,7.0,182.0
821,9,183,6,7.0,183.0
822,9,188,6,7.0,186.0
823,8,159,6,7.0,159.0
824,8,160,6,7.0,160.0
825,7,165,6,7.0,164.0
826,5,170,6,7.0,171.0
827,7,170,6,7.0,171.0
828,7,172,6,7.0,171.0
829,7,173,6,7.0,174.0
830,8,174,6,7.0,174.0
831,8,176,6,7.0,176.0
832,8,178,6,7.0,178.0
833,8,179,6,7.0,179.0
834,7,152,6,8.0,154.0
835,8,155,6,8.0,154.0
836,9,151,6,8.0,154.0
837,9,152,6,8.0,154.0
838,9,153,6,8.0,154.0
839,9,154,6,8.0,154.0
840,9,155,6,8.0,154.0
841,10,151,6,8.0,154.0
842,10,152,6,8.0,154.0
843,10,153,6,8.0,154.0
844,11,154,6,8.0,154.0
845,12,152,6,8.0,154.0
846,12,153,6,8.0,154.0
847,8,156,6,8.0,157.0
848,8,158,6,8.0,157.0
849,8,161,6,8.0,162.0
850,9,163,6,8.0,163.0
851,10,163,6,8.0,163.0
852,8,172,6,8.0,171.0
853,11,125,6,9.0,126.0
